Index	Sentence	spd	gruene	fdp	Most likely
147	Dies soll aus der Mitte des Parlaments   geschehen   unter   Einbeziehung  möglichst   aller   demokratischen   Fraktionen.	0.9763855934143066	0.0019942866638302803	0.02162005938589573	spd
148	Die   Informationsfreiheitsgesetze werden wir zu einem Bundestransparenzgesetz weiterentwickeln.	0.9494319558143616	0.034445472061634064	0.016122695058584213	spd
149	Föderalismus   Der  Föderalismus  ist  eine  Grundsäule  der  Bundesrepublik.	0.03860091045498848	0.020660987123847008	0.9407381415367126	fdp
150	Um  die  Leistungsfähigkeit  zu  erhöhen,   braucht es Klarheit bei den Aufgaben und der Finanzierung.	6.760120935256353e-11	2.533629594836384e-05	0.9999746084213257	fdp
151	Wir streben eine engere, zielgenauere und   verbindliche Kooperation zwischen Bund, Ländern und Kommunen an.	0.4475248456001282	0.5261557102203369	0.026319516822695732	gruene
152	Dazu werden wir gemeinsam   mit  Kommunen  und  Ländern  einen  Föderalismusdialog  zur  transparenteren  und  effizienteren   Verteilung  der  Aufgaben,  insbesondere  zu  den  Themen  Katastrophen-  und  Bevölkerungsschutz,   Bildung und Innere Sicherheit sowie zur Nutzung der Möglichkeiten der Digitalisierung, führen.	0.609872579574585	0.00031382261659018695	0.389813631772995	spd
153	Wir stehen zum Bonn-Berlin-Gesetz.	0.9833840131759644	0.011486046947538853	0.00512996269389987	spd
154	Hierzu wird der Bund mit der Region Bonn sowie den Ländern   Nordrhein-Westfalen und Rheinland-Pfalz eine vertragliche Zusatzvereinbarung abschließen.	6.668787136732135e-06	0.009710383601486683	0.9902830123901367	fdp
155	Wahlrecht   lehnen wir ab.	2.55984900832118e-07	0.9998654127120972	0.0001343502663075924	gruene
156	Wir werden innerhalb des ersten Jahres das Wahlrecht überarbeiten, um nachhaltig das Anwachsen   des Bundestages zu verhindern.	0.00032896152697503567	0.9641812443733215	0.03548983857035637	gruene
157	Der Bundestag muss effektiv in Richtung der gesetzlichen Regelgröße   verkleinert  werden.	0.9400501251220703	0.03670864552259445	0.02324119210243225	spd
158	Eine  Verzerrung  der  Sitzverteilung  durch  unausgeglichene  Überhangmandate   Wir  werden  die  „Kommission  zur  Reform  des  Bundeswahlrechts  und  zur  Modernisierung  der   Parlamentsarbeit“  erneut  einsetzen.	0.0063708177767694	0.004819555673748255	0.9888096451759338	fdp
159	Die  Kommission  wird  sich  mit  dem  Ziel  einer  paritätischen   Repräsentanz  von  Frauen  und  Männern   im  Parlament  befassen  und  die   rechtlichen   Rahmenbedingungen  erörtern.	0.604654848575592	0.11966247111558914	0.27568262815475464	spd
160	Die  Kommission  wird  zudem  Vorschläge  zur  Bündelung  von   Wahlterminen,  zur  Verlängerung  der  Legislaturperiode  auf  fünf  Jahre  sowie  zur  Begrenzung  der   Amtszeit des Bundeskanzlers / der Bundeskanzlerin prüfen.	0.9347542524337769	0.05683113634586334	0.008414656855165958	spd
161	Wir werden das aktive Wahlalter für die Wahlen zum Europäischen Parlament auf 16 Jahre senken.	0.0005861461395397782	0.9184911251068115	0.08092272281646729	gruene
162	Wir wollen das Grundgesetz ändern, um das aktive Wahlalter für die Wahl zum Deutschen Bundestag   auf 16 Jahre zu senken.	0.8171033263206482	0.14692941308021545	0.03596726804971695	spd
163	Wir wollen die Ausübung des Wahlrechts für im Ausland lebende Deutsche   erleichtern.	7.174468663606604e-08	0.0003799305122811347	0.9996199607849121	fdp
164	Planungs- und Genehmigungsbeschleunigung   Um  Deutschland   zügig   zu  modernisieren,   sind   schnelle  Verwaltungs-,  Planungs-  und   Genehmigungsverfahren  zentrale  Voraussetzung.	0.3010410666465759	0.6698864698410034	0.029072502627968788	gruene
165	Daher  sollen  im  ersten  Jahr  der  Regierung  alle   notwendigen  Entscheidungen  getroffen  und  durchgesetzt  werden,  um  private  wie  staatliche   Investitionen  schnell,  effizient  und  zielsicher  umsetzen  zu  können.	0.9704909920692444	0.013319890014827251	0.01618901640176773	spd
166	Unser  Ziel   ist  es,  die   Verfahrensdauer mindestens zu halbieren.	0.05040043219923973	0.16343674063682556	0.7861629128456116	fdp
167	Dafür müssen Staat und Gesellschaft sowie Bund, Länder   und  Kommunen  an  einem  Strang  ziehen.	6.400005645446072e-07	0.017720825970172882	0.98227858543396	fdp
168	Wir  wollen  eine  auf  Rechtssicherheit  und  gegenseitigem   Vertrauen  fußende  Planungskultur  in  Deutschland  verwirklichen.	5.140962821315043e-05	0.0022617641370743513	0.9976868629455566	fdp
169	Alle  staatlichen  Stellen  sollen   Verwaltungsverfahren  so  vereinfachen  und  verbessern,  dass  gerichtliche  Auseinandersetzungen   möglichst  vermieden  werden.	1.9099225028185174e-05	0.03205556422472	0.9679253101348877	fdp
170	Wir  werden  mehr  Möglichkeiten  im  Rahmen  des  Verfassungs-  und   Unionsrechts ausnutzen.	0.03850049152970314	0.00040704000275582075	0.9610924124717712	fdp
171	Wir werden die personellen und technischen Kapazitäten bei Behörden und Gerichten erhöhen.	0.002857039449736476	0.9890996813774109	0.008043278940021992	gruene
172	Für   eine  Personal-  und  Weiterbildungsoffensive  sowie  die  Digitalisierung  auf  allen  Ebenen  streben  wir   einen   verlässlichen   und   nachhaltigen   Pakt   für   Planungs-,  Genehmigungs-   und   Umsetzungsbeschleunigung mit den Ländern an.	0.8855440020561218	0.08850475400686264	0.025951318442821503	spd
173	Die Inhouse-Beratungskapazitäten der öffentlichen   Hand werden zu Beschleunigungsagenturen ausgebaut, auf die auch Länder und Kommunen einfach   zugreifen  können.	0.00033054131199605763	0.004714833572506905	0.9949546456336975	fdp
174	Die  Einsatzmöglichkeiten  für  private  Projektmanagerinnen  und  Projektmanager   werden ausgedehnt.	3.2278771868732292e-06	0.0006779828108847141	0.9993188381195068	fdp
175	Für Angelegenheiten des Planungsrechts schaffen wir die Voraussetzungen für   zusätzliche Senate am Bundesverwaltungsgericht.	0.00011638774594757706	0.00012877715926151723	0.9997548460960388	fdp
176	Die Bundesregierung verstärkt ihre Kompetenz zur   Unterstützung dialogischer Bürgerbeteiligungsverfahren.	4.6545002987841144e-05	0.1563578099012375	0.8435956239700317	fdp
177	Die Digitalisierung von Planungs- und Genehmigungsprozessen werden wir priorisiert umsetzen.	0.3396139442920685	0.6300505995750427	0.03033546917140484	gruene
178	Wir   werden Behörden mit notwendiger Technik ausstatten, IT-Schnittstellen zwischen Bund und Ländern   standardisieren  und  das  digitale  Portal  für  Umweltdaten  zu  einem  öffentlich  nutzbaren  zentralen   Archiv  für  Kartierungs-  und  Artendaten  ausbauen.	0.8276970982551575	0.14374849200248718	0.028554467484354973	spd
179	Bereits  erhobene  Daten  sind,  ggf.  durch   Plausibilisierungen,  möglichst   lange  nutzbar  zu  machen.	0.7577285766601562	0.2129853367805481	0.029286015778779984	spd
180	Planungsprozesse  werden  mit   Gebäudedatenmodellierung  (Building   Information  Modeling)  effizienter,  kostengünstiger  und   transparenter gestaltet.	0.7266538143157959	0.22478698194026947	0.048559222370386124	spd
181	Die digitalen Möglichkeiten des Planungssicherstellungsgesetzes werden wir   nahtlos fortsetzen und insbesondere im Hinblick auf die Bürgerbeteiligung weiterentwickeln.	0.00022312732471618801	0.9837205410003662	0.01605633832514286	gruene
182	Um  Verwaltungsverfahren  zu  beschleunigen,  werden  wir  eine  frühestmögliche  und  intensive   Öffentlichkeitsbeteiligung  einführen.	1.7357715478283353e-05	0.9304576516151428	0.06952504068613052	gruene
183	Diese  wird  mit  einer  Mitwirkungspflicht  für  die  anerkannten   Naturschutzverbände und für die betroffene Öffentlichkeit kombiniert.	0.00042821894749067724	0.0005372882587835193	0.9990345239639282	fdp
184	Wir wollen eine wirksame und   unionsrechtlich  zulässige  Form  der  materiellen  Präklusion  einführen.	2.4790057068457827e-05	0.985872209072113	0.01410306990146637	gruene
185	Wir  werden  frühzeitige   Verfahrenskonferenzen in den Behörden einführen.	2.4987111828522757e-06	0.07965003699064255	0.9203474521636963	fdp
186	Wir  werden  möglichst  frühe  Stichtage  für  die  anzuwendende  Sach-  und  Rechtslage  vorsehen.	0.9383247494697571	0.0004576098290272057	0.06121762469410896	spd
187	Wir   wollen klarstellen, dass wiederholte Auslegungs-, Einwendungs- und Erwiderungsschleifen vermieden   werden  können,  indem  bei  Planänderungen  nach  Bürgerbeteiligung  nur  noch  neu  Betroffene  zu   beteiligen  und  Einwendungen  nur  mehr  gegen  Planänderungen  zulässig  sind.	0.14268209040164948	0.8182486295700073	0.03906935080885887	gruene
188	Wir  werden   verwaltungsinterne Fristen und Genehmigungsfiktionen bei Beteiligung weiterer Behörden ausweiten.	0.00027431559283286333	0.7787002921104431	0.22102545201778412	gruene
189	Bei  besonders  prioritären  Vorhaben   soll  der  Bund  künftig  nach  dem  Vorbild  des   Bundesimmissionsschutzgesetzes kurze Fristen zum Erlass des Planfeststellungsbeschlusses vorsehen.	0.7452536225318909	0.0006588755059055984	0.25408753752708435	spd
190	Wir wollen große und besonders bedeutsame Infrastrukturmaßnahmen auch im Wege zulässiger und   unionsrechtskonformer  Legalplanung  beschleunigt  auf  den  Weg  bringen  und  mit  hoher  politischer   Priorität  umsetzen.	0.09836585819721222	0.868012547492981	0.03362153097987175	gruene
191	Unter  solchen   Infrastrukturmaßnahmen  verstehen  wir  systemrelevante   Bahnstrecken, Stromtrassen und Ingenieursbauwerke (z. B. kritische Brücken).	0.003583165118470788	0.004503533244132996	0.9919133186340332	fdp
192	Für die Ausgestaltung   werden wir uns eng mit der Europäischen Kommission abstimmen, die erforderliche Umweltprüfung   durchführen  und  durch  den  Zugang  zum  Bundesverwaltungsgericht  den  Rechtsschutz  und  die   Effektivität  des  Umweltrechts  sicherstellen.	0.6277316808700562	0.027531292289495468	0.3447369933128357	spd
193	Für  geeignete  Fälle  kommt  auch  eine  Übernahme  des   Raumordnungsverfahrens durch den Bund in Betracht.	0.9922471046447754	0.002171481028199196	0.005581344477832317	spd
194	Beginnen werden wir mit Schienenprojekten   aus dem Deutschlandtakt – dem Ausbau/Neubau der Bahnstrecken Hamm-Hannover-Berlin, Korridor   Mittelrhein,  Hanau-Würzburg/Fulda-Erfurt,  München-Kiefersfelden-Grenze  D/A,  Karlsruhe-Basel,   „Optimiertes Alpha E+“, Ostkorridor Süd, Nürnberg-Reichenbach/Grenze D-CZ, die Knoten Hamburg,   Frankfurt, Köln, Mannheim und München – sowie mit für die Energiewende zentralen Hochspannungs-  Gleichstrom-Übertragungsleitungen  SüdLink,  SüdOstLink  und  Ultranet.	0.06948860734701157	0.8557009696960449	0.07481033354997635	gruene
195	Weitere  Vorhaben  werden   hinzukommen.	0.013443277217447758	0.951518177986145	0.035038579255342484	gruene
196	Wir  werden  eine  engere  Verzahnung  zwischen  Raumordnungs-  und  Planfeststellungsverfahren   ermöglichen, um Doppelprüfungen zu vermeiden.	0.27378085255622864	0.014851827174425125	0.7113673090934753	fdp
197	Wir wollen das Instrument der Plangenehmigung,   insbesondere bei Unterhaltungs-, Sanierungs-, Erneuerungs-, Ersatz- und Ergänzungsmaßnahmen im   unmittelbaren  räumlichen  Zusammenhang  mit  existierenden   Infrastrukturen   innerhalb  des   europäischen  Rechtsrahmens  stärker  nutzbar  machen.	0.7970883250236511	0.0134748425334692	0.18943677842617035	spd
198	Wir  streben  an,  Sonderregeln  für  einzelne    Gebiete der Fachplanung in das allgemeine Verwaltungsverfahrensrecht zu überführen, soweit dies   möglich und sinnvoll ist.	0.5226833820343018	0.3258967995643616	0.15141984820365906	spd
199	Wir wollen den Planerhalt stärken, indem wir die Planerhaltungsnormen und   Zielabweichungsverfahren ausweiten.	2.50540279012057e-06	0.9997475743293762	0.0002499729744158685	gruene
200	Verwaltungsgerichtsverfahren werden wir beschleunigen durch einen „frühen ersten Termin“ sowie   durch  ein  effizienteres  einstweiliges  Rechtsschutzverfahren,  in  dem  Fehlerheilungen  maßgeblich   berücksichtigt  werden  und  auf  die  Reversibilität  von  Maßnahmen  abgestellt  wird.	0.00014055198698770255	0.000556364597287029	0.9993031024932861	fdp
201	Klägerinnen  und   Kläger,  deren  Rechtsbehelfe  zur  Fehlerbehebung  beitragen,  werden  die  Verfahren  ohne  Nachteil   beenden können.	0.012612942606210709	0.9763542413711548	0.01103289145976305	gruene
202	Wir  wollen  die  Rechtssicherheit   im  Artenschutzrecht  durch  bundeseinheitliche  gesetzliche   Standardisierung (insb. Signifikanzschwellen) erhöhen, ohne das Schutzniveau insgesamt abzusenken.	0.12439620494842529	0.8273963332176208	0.048207540065050125	gruene
203	Für unsere gemeinsame Mission, die Planung von Infrastrukturprojekten, insbesondere den Ausbau   der Erneuerbaren Energien drastisch zu beschleunigen, wollen wir das Verhältnis von Klimaschutz und   Artenschutz klären.	0.0014474141644313931	0.4372630715370178	0.5612895488739014	fdp
204	Zur Erreichung der Klimaziele liegt die Errichtung von Anlagen zur Erzeugung oder   zum Transport von Strom aus Erneuerbaren Energien sowie der Ausbau elektrifizierter Bahntrassen im   öffentlichen Interesse und dient der öffentlichen Sicherheit.	4.137784799240762e-06	0.04210525378584862	0.9578905701637268	fdp
205	Dies werden wir gesetzlich festschreiben   und für solche Projekte unter gewissen Voraussetzungen eine Regelvermutung für das Vorliegen der   Ausnahmevoraussetzungen  des  Bundesnaturschutzgesetzes  schaffen.	0.9788288474082947	0.010302366688847542	0.010868804529309273	spd
206	Wir  werden  uns  für  eine   stärkere  Ausrichtung  auf  den  Populationsschutz,  eine  Klärung  des  Verhältnisses  von  Arten-  und   Klimaschutz sowie mehr Standardisierung und Rechtssicherheit, auch im Unionsrecht, einsetzen.	0.027858588844537735	0.03805078938603401	0.9340906143188477	fdp
207	Ähnliche  Prüfungen  im  Rahmen  eines  Genehmigungsverfahrens  wollen  wir,  wo  möglich,  in  einer   integrierten  Prüfung  zusammenführen,  ohne  das  Schutzniveau  abzusenken.	0.0013128696009516716	0.9561797380447388	0.04250740259885788	gruene
208	Wir  wollen,   gegebenenfalls  durch  Öffnungsklauseln,  dafür  sorgen,  dass  das  Zusammenwirken  zwischen   Gemeinden  und  Ländern  bei  der  Sicherstellung  der  Versorgung mit  Erneuerbaren  Energien  gelingt.	0.0030381728429347277	0.026983093470335007	0.9699787497520447	fdp
209	Diese  Maßnahmen  werden  begleitet  durch  projektbezogene  und  gesamtbilanzierende   Ausgleichsmaßnahmen, die einen hohen Umwelt- und Naturschutz sicherstellen.	1.1250737770751584e-05	0.030410852283239365	0.969577968120575	fdp
210	Zur schnellen und qualitativ hochwertigen Umsetzung unserer Beschleunigungsvorhaben werden wir   eine   ressortübergreifende  Steuerungsgruppe  unter  Einbeziehung  der  Länder  einrichten.	0.008331400342285633	0.8779289722442627	0.11373964697122574	gruene
211	Digitale Innovationen und digitale Infrastruktur   Deutschland  braucht  einen  umfassenden  digitalen  Aufbruch.	5.466796381358406e-14	0.03367038443684578	0.9663296341896057	fdp
212	Wir  wollen  das  Potenzial  der   Digitalisierung  für  die  Entfaltungsmöglichkeiten  der  Menschen,  für  Wohlstand,  Freiheit,  soziale   Teilhabe  und  Nachhaltigkeit  nutzen.	4.294666723581031e-06	0.9778514504432678	0.02214420959353447	gruene
213	Dafür  werden  wir  uns  ambitionierte  und  überprüfbare  Ziele   setzen  sowie  realistische  und  schnell  spürbare  Maßnahmen  ergreifen.	0.747737467288971	0.15619006752967834	0.0960724949836731	spd
214	Kompetenzen  in  der   Bundesregierung  werden  neu  geordnet  und  gebündelt,  ein  zentrales  zusätzliches  Digitalbudget   eingeführt  und  Gesetze  einem  Digitalisierungscheck  unterzogen.	0.004180862568318844	6.399471021723002e-05	0.9957551956176758	fdp
215	Die  Verwaltung  wird  digitaler  und   konsequent  bürgerorientiert.	1.6543672245461494e-05	0.00013569997099693865	0.9998477697372437	fdp
216	Wir  fördern  digitale  Innovationen  sowie  unternehmerische  und   gesellschaftliche  Initiative  und  setzen  auf  offene  Standards  und  Diversität.	0.012961690314114094	0.07796446233987808	0.9090738296508789	fdp
217	Wir  stärken  die   Digitalkompetenz,  Grundrechte,  Selbstbestimmung  und  den  gesellschaftlichen  Zusammenhalt.	0.10594802349805832	0.6122120022773743	0.28183990716934204	gruene
